time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.053,0.055,0.05395238095238095,0.054,0.000652919485752481,0.031,0.032,0.031150000000000004,0.031,0.00035707142142714284,0.234,0.23900000000000002,0.23650000000000002,0.23600000000000002,0.0016583123951777012,0.026000000000000002,0.027,0.026150000000000007,0.026000000000000002,0.0003570714214271416,0.193,0.198,0.195,0.195,0.0012247448713915902,0.031,0.032,0.031150000000000004,0.031,0.00035707142142714284,1.169,1.19,1.1791000000000003,1.175,0.007796794213008331,0.11800000000000001,0.122,0.11950000000000001,0.1195,0.001072380529476356,0.649,0.663,0.65535,0.653,0.004682680856090882,0.024,0.025,0.024550000000000006,0.025,0.0004974937185533105,32,8,2048,8192,128256,True,1472,1
0.052000000000000005,0.056,0.053809523809523814,0.054,0.000957131011535323,0.03,0.031,0.030700000000000005,0.031,0.0004582575694955844,0.234,0.23900000000000002,0.23590000000000005,0.23550000000000001,0.0011789826122551605,0.025,0.027,0.026150000000000007,0.026000000000000002,0.00047696960070847205,0.193,0.196,0.19475,0.195,0.0008874119674649432,0.03,0.032,0.030700000000000005,0.031,0.0005567764362830027,1.171,1.183,1.17705,1.175,0.0042008927622590045,0.117,0.121,0.11860000000000004,0.11900000000000001,0.0009165151389911658,0.65,0.655,0.6520500000000001,0.652,0.0015321553446044575,0.024,0.025,0.024200000000000006,0.024,0.0004000000000000003,32,8,2048,8192,128256,True,1456,1
0.053,0.054,0.05333333333333334,0.053,0.0004714045207910321,0.03,0.031,0.030250000000000006,0.03,0.0004330127018922198,0.23500000000000001,0.23800000000000002,0.23570000000000008,0.23500000000000001,0.0009539392014169463,0.025,0.026000000000000002,0.025500000000000005,0.025500000000000002,0.0005000000000000004,0.192,0.195,0.19365000000000002,0.194,0.0007921489758877437,0.03,0.031,0.030200000000000005,0.03,0.0004000000000000003,1.171,1.178,1.1747499999999997,1.1755,0.002255548713727975,0.114,0.11900000000000001,0.1167,0.117,0.0013076696830622034,0.647,0.652,0.6501,0.65,0.001300000000000001,0.023,0.024,0.023350000000000003,0.023,0.00047696960070847314,32,8,2048,8192,128256,True,1440,1
0.051000000000000004,0.055,0.05290476190476191,0.053,0.0009712418121129095,0.03,0.031,0.030150000000000003,0.03,0.00035707142142714284,0.23600000000000002,0.24,0.23865000000000003,0.23900000000000002,0.0012359207094308196,0.025,0.027,0.025550000000000007,0.025500000000000002,0.0005894913061275799,0.191,0.198,0.19540000000000002,0.196,0.0014628738838327808,0.03,0.031,0.030200000000000005,0.03,0.0004000000000000003,1.181,1.197,1.19005,1.1895,0.0045659062627259606,0.113,0.11800000000000001,0.11565000000000003,0.116,0.001061838029079766,0.653,0.66,0.6565000000000001,0.6565000000000001,0.0019364916731037102,0.023,0.024,0.023350000000000003,0.023,0.00047696960070847314,32,8,2048,8192,128256,True,1424,1
0.052000000000000005,0.054,0.05300000000000001,0.053,0.000617213399848366,0.029,0.03,0.029850000000000005,0.03,0.0003570714214271416,0.23700000000000002,0.23900000000000002,0.23780000000000007,0.23800000000000002,0.0006000000000000006,0.025,0.026000000000000002,0.025300000000000007,0.025,0.0004582575694955844,0.195,0.198,0.1963,0.196,0.0006403124237432854,0.029,0.031,0.029950000000000004,0.03,0.0003840572873934299,1.072,1.08,1.0755499999999998,1.075,0.0023553131426627683,0.112,0.117,0.11470000000000002,0.115,0.0011874342087037925,0.653,0.658,0.6546500000000001,0.6545000000000001,0.0014239030865898156,0.022,0.023,0.022850000000000002,0.023,0.00035707142142714284,32,8,2048,8192,128256,True,1408,1
0.05,0.053,0.05157142857142858,0.051000000000000004,0.00090350790290525,0.029,0.03,0.029450000000000004,0.029,0.0004974937185533087,0.233,0.23800000000000002,0.236,0.23600000000000002,0.0010954451150103333,0.025,0.026000000000000002,0.025100000000000004,0.025,0.00030000000000000024,0.191,0.197,0.19505,0.195,0.001243985530462474,0.029,0.03,0.029700000000000004,0.03,0.0004582575694955828,1.053,1.073,1.06765,1.0685,0.003940494892776798,0.111,0.116,0.1131,0.113,0.0013747727084867532,0.642,0.65,0.6483000000000001,0.6485000000000001,0.0017635192088548415,0.022,0.024,0.022800000000000004,0.023,0.000509901951359279,32,8,2048,8192,128256,True,1392,1
0.05,0.052000000000000005,0.05100000000000001,0.051000000000000004,0.0006900655593423548,0.029,0.03,0.029100000000000004,0.029,0.0002999999999999992,0.231,0.23800000000000002,0.23360000000000003,0.233,0.0019339079605813735,0.024,0.025,0.024600000000000004,0.025,0.0004898979485566361,0.192,0.196,0.19334999999999997,0.193,0.0013883443376914834,0.028,0.03,0.029250000000000005,0.029,0.0005361902647381795,1.049,1.074,1.0584,1.055,0.008487638069569182,0.109,0.113,0.11140000000000001,0.111,0.0011135528725660054,0.638,0.649,0.6423,0.64,0.004255584566190647,0.022,0.023,0.0221,0.022,0.00030000000000000024,32,8,2048,8192,128256,True,1376,1
0.049,0.052000000000000005,0.05023809523809525,0.05,0.0009209085526577968,0.028,0.029,0.028800000000000003,0.029,0.00040000000000000034,0.233,0.23500000000000001,0.23420000000000005,0.234,0.0006000000000000006,0.024,0.025,0.024400000000000005,0.024,0.000489897948556636,0.193,0.198,0.19585,0.196,0.0011947803145348531,0.029,0.03,0.029150000000000002,0.029,0.0003570714214271416,1.052,1.065,1.0591499999999998,1.0585,0.00351105397281214,0.109,0.113,0.11100000000000002,0.111,0.0011832159566199244,0.641,0.645,0.6432,0.6435,0.0012884098726725138,0.022,0.023,0.022050000000000004,0.022,0.00021794494717703388,32,8,2048,8192,128256,True,1360,1
0.048,0.052000000000000005,0.049476190476190486,0.049,0.001051939144494026,0.028,0.029,0.028200000000000003,0.028,0.00040000000000000034,0.231,0.23600000000000002,0.23295,0.233,0.0012031209415515976,0.023,0.025,0.024050000000000005,0.024,0.0004974937185533104,0.191,0.193,0.19165000000000001,0.191,0.0007921489758877436,0.028,0.029,0.028700000000000003,0.029,0.0004582575694955845,1.044,1.068,1.0507,1.049,0.005719265687131539,0.106,0.111,0.10865,0.109,0.0011947803145348531,0.637,0.648,0.6396499999999999,0.639,0.0026129485260907863,0.021,0.022,0.021400000000000002,0.021,0.0004898979485566344,32,8,2048,8192,128256,True,1344,1
0.048,0.052000000000000005,0.04961904761904763,0.049,0.0008984743935292011,0.028,0.029,0.02815,0.028,0.0003570714214271428,0.231,0.23600000000000002,0.23405000000000004,0.23500000000000001,0.0015321553446044575,0.023,0.025,0.024000000000000004,0.024,0.0003162277660168382,0.191,0.196,0.19320000000000004,0.193,0.0012489995996796807,0.028,0.029,0.028200000000000003,0.028,0.00040000000000000034,1.047,1.073,1.0585,1.06,0.007102816342831906,0.106,0.11,0.10765,0.108,0.001061838029079766,0.637,0.647,0.6423500000000002,0.6435,0.00303768003581681,0.021,0.022,0.02135,0.021,0.0004769696007084717,32,8,2048,8192,128256,True,1328,1
